;description;lien
1036;"مجموعة سبعة متون في التجويد و علوم القرآن - تشترى المجموعة كلها (أرخص) أو كل متن على انفراده
طبعة جميلة - حجم (8*12 سم) - طباعة بالحبر الأسود و الأحمر على ورق شمواه - المتون مشكولة مع فوائد و تعليقات خفيفة بهامشها
تحفة الأطفال و المقدمة الجزرية
الدرة المضية في القراءات الثلاث المتممة للعشر لابن الجزري
بهجة الطلاب و تحفة القراء و الكتاب للبيلاوي
طيبة النشر في القراءات العشر لابن الجزري
الشاطبية المسمى حرز الأماني و وجه التهاني في القراءات السبع
القواعد الحسان في تفسير القرآن للسعدي
كلمات القرآن تفسير و بيان و يليه أحكام التلاوة و التجويد لحسنين محمد مخلوف
";https://www.sifatusafwa.com/ar/متون-التجويد/mutun-in-tajwid-and-the-koranic-sciences-7-matn.html#/131-choose-tuhfat_al_atfal_muqaddima_al_jaziriyyah
1037;"طيبة النشر في القراءات العشر هي منظومة شعرية ألفية لابن الجزري في القراءات العشر الكبرى جمع فيها الإمام ابن الجزري ما اختلف فيه القراء وما ورد عنهم من أصح الطرق التي انتقاها
طبعة محققة بتحقيق الدكتور أيمن رشدي سويد (صاحب التجويد المصور و متخصص في علم التجويد و القراءات) و مشكولة - و معه إسطوانة للمنظومة مقروءة بصوت الشيخ أيمن رشدي سويد
و يليها ملحق بشرح الكلمات الغريبة الواردة في القصيدة
";https://www.sifatusafwa.com/ar/متون-التجويد/tayyibah-an-nashr-d-ibn-al-jazari-notes-ayman-suwayd-audio-cd.html
1038;"نخبة الفكر في مصطلح أهل الأثر أحد كتب الحديث ألفه الحافظ ابن حجر العسقلاني ( 852 هـ) , جمع المؤلف وأحضر كل ما ألف قبله من مصطلحات علم الحديث وقدمه بإيجاز واختصار
يقول الحافظ ابن حجر العسقلاني في مقدمة الكتاب: ""فإِن التصانيف في اصطلاح أهل الحديث قد كثرَت ، وبسطت واختصرت ، فسألني بعض الإِخوان أن ألخّص لهم المهم من ذلك ، فأجبته إِلى سؤاله ؛ رجاء الاندراج في تلك المسالك""ا
طبعة مشكولة
";https://www.sifatusafwa.com/ar/متون-الحديث/matn-nukhbah-al-fikar-fi-mustalah-ahl-al-athar-ibn-hajar-al-asqalani.html
1039;"مجموعة خمسة متون في الحديث و علوم الحديث - تشترى المجموعة كلها (أرخص) أو كل متن على انفراده
طبعة جميلة - حجم (8*12 سم) - طباعة بالحبر الأسود و الأحمر على ورق شمواه - المتون مشكولة مع فوائد و تعليقات خفيفة بهامشها
ألفية السيوطي في علم الحديث
المنظومة البيقونية و يليها نخبة الفكر في مصطلح أهل الأثر للحافظ ابن حجر و يليه نظم نخبة الفكر للإمام الأمير الصنعاني
الموقظة في علم الحديث للإمام الذهبي
الأربعون النووية
عمدة الأحكام للإمام عبد الغني بن عبد الواحد المقدسي
";https://www.sifatusafwa.com/ar/متون-الحديث/mutun-in-the-hadith-and-its-sciences-5-matn.html#/116-choose-al_mawqidhah_fi_ilm_al_hadith
1040;"حزمة من ثلاثة كتيبات 100 حديث للحفظ من الصحيحين: صحيح البخاري و صحيح مسلم
طبعة مشكولة, مطبوع بالحبر الأسود و الأحمر على ورق شمواه
";https://www.sifatusafwa.com/ar/متون-الحديث/pack-of-3-levels-100-hadith-sahih-to-memorize-with-harakat.html
1041;"يجمع هذا الكتاب أربع منظومات
الأرجوزة الميئية في ذكر حال أشرف البرية لابن أبي العز الحنفي
المنظومة الحائية لابن أبي داود
المنظومة اللامية لابن تيمية
منظومة في السير إلى الله و الدار الآخرة للشيخ عبد الرحمن السعدي
طبعة مشكولة
";https://www.sifatusafwa.com/ar/متون-العقيدة/4-poems-on-sira-and-aqida-urjuza-mi-ayah-ha-iyah-laamiyah-siyar.html
1042;"متن نواقض الإسلام ومتن شروط لا إله إلا الله للإمام محمد بن عبد الوهاب
طبعة مشكولة - طباعة بالحبر الأسود و الأحمر على ورق شمواه
";https://www.sifatusafwa.com/ar/متون-العقيدة/matn-nawaqid-al-islam-shurut-la-ilaha-illa-allah.html
1043;" 
Choose
";https://www.sifatusafwa.com/ar/متون-العقيدة/mutun-in-the-aqeedah-10-matn.html#/60-choose-matn_lum_at_al_i_tiqaad_ibn_qudama
1044;" رسالة للإمام محمد بن عبد الوهاب في توحيد الألوهية: ما يتميز به المسلم عن المشرك
طبعة مخرجة الأحاديث و مشكولة
";https://www.sifatusafwa.com/ar/متون-العقيدة/what-distinguishes-the-muslim-from-the-mushrik-muhammad-ibn-abdelwahhab.html
1045;"متون أصول الفقه: الورقات للجويني ، نظم الورقات ، منظومة القواعد الفقهية للشيخ السعدي
طبعة جميلة غير مشكولة - حجم (10*15 سم)
";https://www.sifatusafwa.com/ar/متون-الفقه/3-mutoon-usool-al-fiqh.html
1046;"شرح الإمام جلال الدين المحلي (864 هـ) على متن الورقات للإمام الجويني, يتميز هذا الشرح بأن صاحب المتن و الشارح كلاهما شافعي المذهب
طبعة مشكولة مع نصف الصفحات فارغ لكتابة التعليقات (أكثر من نصف الصفحة)
";https://www.sifatusafwa.com/ar/متون-الفقه/al-waraqat-fi-usul-fiqh-matn-sharh-al-muhalli-special-annotations.html
1047;"يعتبر كتاب عمدة الأحكام للإِمام الحافظ أبي محمد عبد الغني المقْدِسِيِّ الحنبليِّ (600 هـ) من أَجود الكتب التي صنفت في أحاديث الأحكام ، حيث انتقى المؤلف أحاديثه مما اتفق عليه الإِمامانِ البخاريُّ ومسلم في صحيحيهما إلا في القليل منها ممن انفرد به أحدهما ، وقد أجاد فيه وأفاد وسهَّل على طلبة العلم حفظه ودراسته حيث إِن أَحاديثه لا تزيد على أَربعمائة حديث ونيِّفٍ ، والكتاب مشروح ومتداول بين أيدي الدارسين ، وعنوانه اسم مطابق لمسماه فهو عمدة لكل من يرغب في دراسة الفقه الإسلامي على طريقة أهل الحديث والأَثر ، الذين يدورون مع الدليل الصحيح أينما دار
";https://www.sifatusafwa.com/ar/متون-الفقه/matn-umdah-al-ahkam-abdulghani-al-maqdissi-small-sizes.html#/33-edition-edition_1
1048;"يعتبر كتاب عمدة الأحكام للإِمام الحافظ أبي محمد عبد الغني المقْدِسِيِّ الحنبليِّ (600 هـ) من أَجود الكتب التي صنفت في أحاديث الأحكام ، حيث انتقى المؤلف أحاديثه مما اتفق عليه الإِمامانِ البخاريُّ ومسلم في صحيحيهما إلا في القليل منها ممن انفرد به أحدهما ، وقد أجاد فيه وأفاد وسهَّل على طلبة العلم حفظه ودراسته حيث إِن أَحاديثه لا تزيد على أَربعمائة حديث ونيِّفٍ ، والكتاب مشروح ومتداول بين أيدي الدارسين ، وعنوانه اسم مطابق لمسماه فهو عمدة لكل من يرغب في دراسة الفقه الإسلامي على طريقة أهل الحديث والأَثر ، الذين يدورون مع الدليل الصحيح أينما دار
";https://www.sifatusafwa.com/ar/متون-الفقه/matn-umdah-al-ahkam-abdulghani-al-maqdissi-small-sizes.html#/35-edition-edition_3
1049;"مجموعة أربعة متون في الفقه - تشترى المجموعة كلها (أرخص) أو كل متن على انفراده
طبعة جميلة - حجم (8*12 سم) - طباعة بالحبر الأسود و الأحمر على ورق شمواه - المتون مشكولة مع فوائد و تعليقات خفيفة بهامشها
زاد المستقنع في اختصار المقنع للحجاوي (فقه حنبلي)
الغاية و التقريب (مختصر أبي سجاع) (فقه شافعي)
الدرر البهية في المسائل الفقهية للشوكاني
نظم البرهانية في علم الفرائض
";https://www.sifatusafwa.com/ar/متون-الفقه/mutun-in-fiqh-4-matn.html#/122-choose-nadhm_al_burhaniyyah
1050;"ألفية الآثاري في النحو والصرف - كفاية الغلام في إعراب الكلام لزين الدين شعبان بن محمد المعروف بـ الآثاري (828 هـ)
طبعة مشكولة و مرقمة
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/alfiat-al-athari-kifayah-al-ghulam-fi-i-rab-al-kalam.html
1051;"ألفية السيوطي في النحو والصرف والخط للإمام جلال الدين السيوطي (911 هـ) منظومة في علم النحو و الصرف و الإملاء
طبعة مشكولة
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/alfiat-as-suyuti-fi-an-nahwi-wa-as-sarfi-wa-al-khatti.html
1052;"ألفية ابن معطي في النحو و الصرف و الخط و الكتابة ليحيى بن عبد المعطي الزواوي (628 هـ)
طبعة مشكولة و مرقمة
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/alfiat-ibn-mu-ti-fi-an-nahwi-wa-as-sarfi-wa-al-khatt.html
1053;"كتابٌ يقدم متن الآجرُّوميِّة بترتيبٍ وتفقيرٍ جميل، وثوبٍ قشيب، يسهل الحفظ ،
وييسِّر الفهم للدارس، وقد قيل (إنَّ التفقِيرَ نِصْفُ الشَّرح)
المقدمة الاجرومية ذو شهرة واسعة وكبيرة بين أهل العلم، فلا تجد طالب علم الا وقراها او حفظها ، وقد اعتنى العلماء بها عناية واضحة على مر العصور فشرحوها وهذبوها ونظموها وأعربوها ، فقام المعد بتنسيق وتفقير ليسهل الحفظ وقام بوضع صفحة فارغة ليسهل للقارئ التعليق والشرح على المتن .
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/matn-al-ajrumiyyah-fi-an-nahw-special-annotations.html
1054;"Excellent new edition of Ibn Hisham al-Ansari's Matn Qatr an-Nada wa Bal as-Sada, revised and verified from 6 manuscripts, and presented in two editions:1. Matn only.Excellent edition of the Matn Qatr an-Nada, verified from 6 manuscripts, 100% Harakat, with an Ijaza on the Isnad at the end of the book.Neat and airy layout, printed in black and red on white paper.2. Matn special annotations.Based on the Matn verified from 6 manuscripts, 100% Harakat, this edition is specially designed for writing annotations. Indeed, on each double page, you will find a few lines of the Matn Qatr an-Nada, and the rest of the double page dedicated to note-taking.
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/matn-qatr-an-nada-deep-tahqiq-and-special-annotations.html#/180-choose-متن_فقط
1055;"مجموعة ستة متون في اللغة العربية - تشترى المجموعة كلها (أرخص) أو كل متن على انفراده
طبعة جميلة - حجم (8*12 سم) - طباعة بالحبر الأسود و الأحمر على ورق شمواه - المتون مشكولة مع فوائد و تعليقات خفيفة بهامشها
الآجرومية في النحو و يليه الدرو اليتيمة في النحو للحضرمي
لامية الأفعال لابن مالك
ملحة الإعراب للحريري
قطر الندى و بل الصدى لابن هشام
شذور الذهب في معرفة كلام العرب لابن هشام
ألفية ابن مالك
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/mutun-in-the-arabic-language-6-matn.html#/113-choose-mulhatu_al_i_rab
1056;"متن ""قطر الندى و بل الصدى"" لابن هشام الأنصاري و معه ""المغني في النحو"" للجاربردي
طبعة جميلة مشكولة - 192 صفحة
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/qatr-an-nada-of-ibn-hisham-and-al-mughni-fi-an-nahw-of-al-jalabardi.html#/40-edition-small_size
1057;"متن ""قطر الندى و بل الصدى"" لابن هشام الأنصاري و معه ""المغني في النحو"" للجاربردي
طبعة جميلة مشكولة - 192 صفحة
";https://www.sifatusafwa.com/ar/متون-اللغة-العربية/qatr-an-nada-of-ibn-hisham-and-al-mughni-fi-an-nahw-of-al-jalabardi.html#/42-edition-large_size
1058;"متن الآجرومية في النحو مع صفحة أو صفحتين فارغة بعد كل قاعدة لكتابة التعليقات التوضيحية
طبعة مشكولة
";https://www.sifatusafwa.com/ar/متون-للتعليقات/matn-special-annotations-al-ajrumiyyah-al-wadihah-with-ijaza.html
1059;"هذا الكتاب يحوي الفهارس العلمية لآثار الإمام ابن قيم الجوزية كلها (27 كتابا في 38 مجلدا)
ختم أعمال مشروع (آثار الإمام ابن قيم الجوزية و ما لحقها من أعمال) بهذا الفهرس الشامل لعلوم ابن القيم
و المقصود من هذا الفهرس هو تقريب علوم ابن القيم للدارسين و طلاب العلم و العلماء للنهل منها و الانتفاع بها, بحيث يجمع كلامه في الباب الواحد و في المسألة الواحدة, في مكان واحد
و هذا الفهرس خاص بالعلوم (الموضوعات), و لم تدخل فيه الفهارس اللفظية كالآيات و الأحاديث و الأعلام التي ذكرت مجردة, و أدخلت من الفهارس اللفظية أسماء الكتب فقط لفائدتها
إليكم مجموعات الفهارس العلمية الرئيسية التي تحت كل مجموعة منها موضوعات عديدة
التفسير و علوم القرآن
الحديث و علومه
العقيدة
الفقه
الأصول و القواعد و الفروق الفقهية
اللغة و علومها
السيرة و التاريخ و التراجم
العلم و ما إليه
الآداب الشرعية
التزكية و السلوك
المصنفات الواردة في كتب ابن القيم
الفوائد المتفرقة
كتاب نافع جدا للعثور على كلام ابن القيم في مسألة معينة ضمن مؤلفاته الكثيرة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/al-faharis-al-ilmiyyah-li-athar-al-imam-ibn-qayyim-al-jawziyyah.html
1060;"الفتاوى الكبرى لشيخ الإسلام ابن تيمية رحمه الله في مجلد كبير (أكثر من 1700 صفحة)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/al-fatawa-al-kubra-shaykh-al-islam-ibn-taymiyyah-1700-pages.html
1061;"الجامع لمؤلفات و رسائل الشيخ عبد الرزاق البدر
طبعة مخرجة في 22 مجلدا
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/al-jami-li-al-muallafat-wa-ar-rasail-shaykh-abdul-razzaq-al-badr.html
1062;"الملخص لفتاوى شيخ الإسلام ابن تيمية لخصه دكتور و أستاذ بجامعة أم القرى بمكة المكرمة, تلخيص لما اشتمل عليه مجموع الفتاوى من الفتاوى الفقهية (من المجلد 21 إلى المجلد 35)
الملخص مرتب بالأبواب الفقهية و يذكر المؤلف مصادر الفتاوى من مجموع الفتاوى و خرج الأحاديث
طبعة رائعة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/al-mulakhkhas-li-fatawa-shaykh-al-islam-ibn-taymiyyah.html
1063;"آثار الإمام ابن قيم الجوزية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن القيم التي حققها فريق من أفضل المحققين, و كل هذا العمل بإشراف الشيخ بكر أبو زيد
المجموعة الأولى تتكون من سبعة عناوين في ثمانية مجلدات
 بدائع الفوائد (في 5 مجلدات و المجلد الأخير للفهارس - 1775 صفحة - مقابل على 14 نسخة خطية)
الوابل الصيب ورافع الكلم الطيب ( في مجلد واحد - 603 صفحة - مقابل على 4 نسخ خطية)
جلاء الأفهام في فضل الصلاة والسلام على خير الأنام ( في مجلد واحد - 795 صفحة - مقابل على 6 نسخ خطية)
مجموع الرسائل, و يتضمن أربع رسائل
الرسالة التبوكية (زاد المهاجر إلى ربه) (138 صفحة - مقابل على 10 نسخ خطية)
رسالة ابن القيم إلى أحد إخوانه (104 صفحة - مقابل على 4 نسخ خطية)
إغاثة اللهفان في حكم طلاق الغضبان (123 صفحة - مقابل على نسخة خطية)
فتيا في صيغة الحمد (84 صفحة - مقابل على نسختين خطيتين)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-al-imam-ibn-qayyim-al-jawziyyah-1-to-7.html
1064;"آثار الإمام ابن قيم الجوزية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن القيم التي حققها فريق من أفضل المحققين, و كل هذا العمل بإشراف الشيخ بكر أبو زيد
المجموعة الثالثة تتكون من ستة عناوين في سبعة مجلدات
طريق الهجرتين وباب السعادتين (في مجلدين - 1208 صفحة - مقابل على 14 نسخة خطية)
التبيان في أيمان القرآن (في مجلد واحد - 880 صفحة - مقابل على 6 نسخ خطية)
عدة الصابرين وذخيرة الشاكرين (في مجلد واحد - 745 صفحة - مقابل على 4 نسخ خطية)
هداية الحيارى في أجوبة اليهود والنصارى (في مجلد واحد - 620 صفحة - مقابل على 4 نسخ خطية)
الداء والدواء (الجواب الكافي لمن سأل عن الدواء الشافي) (في مجلد واحد - 752 صفحة - مقابل على 25 نسخة خطية)
الفوائد (في مجلد واحد - 386 صفحة - مقابل على نسخة خطية)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-al-imam-ibn-qayyim-al-jawziyyah-13-to-18.html
1065;"آثار الإمام ابن قيم الجوزية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن القيم التي حققها فريق من أفضل المحققين, و كل هذا العمل بإشراف الشيخ بكر أبو زيد
المجموعة الرابعة تتكون من خمسة عناوين في خمسة مجلدات
كتاب الصلاة (في مجلد واحد - 620 صفحة - مقابل على 3 نسخ خطية)
رفع اليدين في الصلاة (في مجلد واحد - 432 صفحة - مقابل على نسختين خطيتين)
اجتماع الجيوش الإسلامية على حرب المعطلة والجهمية (في مجلد واحد - 699 صفحة - مقابل على 6 نسخ خطية)
تحفة المودود بأحكام المولود (في مجلد واحد - 654 صفحة - مقابل على 4 نسخ خطية)
روضة المحبين ونزهة المشتاقين (في مجلد واحد - 792 صفحة - مقابل على 3 نسخ خطية)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-al-imam-ibn-qayyim-al-jawziyyah-19-to-23.html
1066;"آثار الإمام ابن قيم الجوزية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن القيم التي حققها فريق من أفضل المحققين, و كل هذا العمل بإشراف الشيخ بكر أبو زيد
المجموعة الثانية تتكون من خمسة عناوين في عشرة مجلدات
الكافية الشافية في الانتصار للفرقة الناجية (القصيدة النونية) (المتن المجرد عن التعليقات مشكول في مجلد واحد - 318 صفحة - ثم المتن المحقق مع التعليقات للمحققين في ثلاثة مجلدات - 1451 صفحة - مقابل على 7 نسخ خطية)
الطرق الحكمية في السياسة الشرعية (في مجلدين - 1212 صفحة - مقابل على 6 نسخ خطية)
حادي الأرواح إلى بلاد الأفراح (في مجلدين - 1240 صفحة - مقابل على 5 نسخ خطية)
الفروسية المحمدية (في مجلد واحد - 644 صفحة - مقابل على 3 نسخ خطية)
المنار المنيف في الصحيح والضعيف (في مجلد واحد - 253 صفحة - مقابل على نسخة خطية)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-al-imam-ibn-qayyim-al-jawziyyah-8-to-12.html
1067;"آثار شيخ الإسلام ابن تيمية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن تيمية التي حققها فريق من أفضل المحققين, و كل هذا العمل وفق المنهج المعتمد من الشيخ بكر أبو زيد
المجموعة الأولى تتكون من ثلاثة عناوين في ثلاثة مجلدات
المداخل إلى آثار شيخ الإسلام ابن تيمية وما لحقها من أعمال تأليف: بكر بن عبدالله أبو زيد
الجامع لسيرة شيخ الإسلام ابن تيمية خلال سبعة قرون العقود الدرية في ذكر بعض مناقب شيخ الإسلام ابن تيمية لابن عبد الهادي تحقيق: علي بن محمد العمران - و يليه: الأعلام العلية في مناقب شيخ الإسلام ابن تيمية للبزار
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-ibn-taymiyyah-majmu-1-3-volumes.html
1068;"آثار شيخ الإسلام ابن تيمية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن تيمية التي حققها فريق من أفضل المحققين, و كل هذا العمل وفق المنهج المعتمد من الشيخ بكر أبو زيد
المجموعة الثالثة تتكون من ستة عناوين في سبعة مجلدات
الانتصار لأهل الأثر (المطبوع باسم : نقد المنطق) الرد على السبكي في مسألة تعليق الطلاق - في مجلدينجواب الاعتراضات المصرية على الفتيا الحمويةالسياسة الشرعية في إصلاح الراعي والرعيةتنبيـــــــــه الرجل العاقل على تمويه الجدل الباطلالرد على الشاذلي في حزبيه وما صنفه في آداب الطريق
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-ibn-taymiyyah-majmu-3-7-volumes.html
1069;"آثار شيخ الإسلام ابن تيمية رحمه الله, هذه الموسوعة جمعت مؤلفات الإمام ابن تيمية التي حققها فريق من أفضل المحققين, و كل هذا العمل وفق المنهج المعتمد من الشيخ بكر أبو زيد
المجموعة الرابعة تتكون من خمسة عناوين في ستة مجلدات
مختصر الصارم المسلول على شاتم الرســــول - اختصار العلامة البعلي
المنهج القويم في اختصار الصراط المســـتقيــــــم- اختصار العلامة البعلي
شفاء العليل في اختصار إبطال التحـــلـــيـــل - اختصار العلامة البعلي
اختيارات شيخ الإسلام ابن تيميـــــــــــــــــة لدى تلاميذه ابن عبد الهادي، للبرهان ابن قيم الجوزية، لدى مترجميه
الاختيارات الفقهية لشيخ الإسلام ابن تيمية لدى تلاميذه - جمع وإعداد: سامي بن محمد بن جاد الله - في مجلدين
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/athar-ibn-taymiyyah-majmu-4-6-volumes.html
1070;"مجموع فيه فتاوى ورسائل العلامة محمد بن إسماعيل الأمير الصنعاني (1182 هـ)
مسألة: التحبيس في الطلاق
مسألة: الشرب على التهمة
رسالة في التأسي بالنبي صلى الله عليه و سلم بعد وفاته هل يسمى تقليدا
مسألة: في كيفية الجمع بين النهي عن ذم الدنيا و بين حديث إنها ملعونة
مسألة: في ما ورد في فضل سورة الإخلاص و أنها تعدل ثلث القرآن و هل هي على الحقيقة
مسألة: في الرجاء و الإرجاء
مسألة: في العمل بالخط
مسألة: في الوقف للأقارب
مسألة: في شد الرحال إلى غير المساجد الثلاثة
مسألة: في إتلاف الأرض
مسألة: في أقل الجمع
 مسألة: في الوقف
يطبع لأول مرة عن نسخة خطية
طبعة جميلة محققة و مخرجة الأحاديث و مفهرسة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/collection-of-fatawa-and-rasail-muhammad-al-emir-as-san-ani.html
1071;"دروس وفتاوى من الحرمين الشريفين (الحرم المكي و الحرم المدني) - الشيخ محمد بن صالح العثيمين
طبعة معتمدة رائعة مشكولة 50% في 18 مجلدا
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/duroos-wa-fataawaa-min-al-haramayn-ash-sharifayn-al-uthaymeen.html
1072;"رسائل مكي بن أبي طالب القيسي (437 هـ)
شرح ""كلا"" و ""بلى"" و ""نعم"" و الوقف على كل واحدة منهن في كتاب الله عز و جل
اختصار القول في الوقف على ""كلا"" و ""بلى"" و ""نعم""ا
تمكين المد في ""آتى"" و ""آمن"" و ""آدم"" و شبهه
الباءات المشددات في القرآن و كلام العرب
و يليه
رسالة ""كلا"" في الكلام و القرآن لأبي جعفر أحمد بن محمد الطبري
مقالة ""كلا"" لأحمد بن فارس
طبعة محققة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/epistles-of-al-allamah-makki-bin-abi-talib-al-qissi.html
1073;"هذا الكتاب يجمع مجموعة من فتاوى الشيخ العثيمين رحمه الله أفتى بها و تلميذه الشيخ أحمد القرعاوي يسأله في الطريق بين المسجد و منزل الشيخ فيما يقرب من عشر سنين
طبعة سعودية معتمدة مشكولة 60% في مجلد كبير (أكثر من 1000 صفحة)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/fataawaa-ala-at-tareeq-fi-masaail-mutanawwi-ah-shayh-al-uthaymin.html
1074;"هذا الكتاب يجمع مجموعة من فتاوى الشيخ العثيمين رحمه الله لمن سأله عبر اتصالات هاتفية من بلدان مختلفة في مسائل دينية شتى
طبعة سعودية معتمدة مشكولة 60% في مجلدين كبيرين (ما يقرب من 2000 صفحة)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/fatawa-soual-ala-al-hatif-shayh-al-uthaymin-2-volumes.html
1075;" فتاوى علماء جمعية العلماء المسلمين الجزائريين و اختياراتهم الفقهية
طبعة جميلة مع ذكر مصادر الفتاوى في الحاشية
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/fatawa-ulama-jam-iyyah-ulama-al-muslimin-al-djaza-irin.html
1076;"فتاوى في اللغة والتفسير للأستاذ الدكتور عبد العزيز بن علي الحربي
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/fatwa-on-the-arabic-language-and-the-tafsir-of-dr-abdulaziz-al-harbi.html
1077;"جامع تراث العلامة الألباني في الفقه 18 مجلدا
المجلد الأول: كتاب الطهارة
المجلد الثاني: كتاب الصلاة
المجلد الثالث: صفة الصلاة
المجلد الرابع: صفة الصلاة
المجلد الخامس: صلاة الجماعة
المجلد السادس: الجمعة – العيدين – الجمع و القصر
المجلد السابع: متفرقات كتاب الصلاة
المجلد الثامن: كتاب المساجد
المجلد التاسع: كتاب الجنائز
المجلد العاشر: الصيام و الزكاة
المجلد الحادي عشر: الحج و العمرة
المجلد الثاني عشر: النكاح و الطلاق
المجلد الثالث عشر: البيوع
المجلد الرابع عشر: باقي البيوع و البنوك
المجلد الخامس عشر: مسائل النساء
المجلد السادس عشر: باقي أبواب الفقه
المجلد السابع عشر: باقي أبواب الفقه
المجلد الأخير: الفهارس
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/jaami-turath-al-allamah-al-albani-fil-fiqh-18-volumes.html
1078;" جامع تراث العلامة الألباني في المنهج والأحداث الكبرى في 12 مجلدا
المجلد الأول: مقدمات تعريفية بالمنهج السلفي – فهم السلف – التصفية و التربية
المجلد الثاني: التسمي بالسلفية – الأزمة والحل – تهم و شبهات – حكم تعدد الجماعات
المجلد الثالث: العمل السياسي – العمل الجماعي
المجلد الرابع: تابع العمل الجماعي – فقه الواقع
المجلد الخامس: التعصب المذهبي – الحكم بغير ما أنزل الله – فقه الخلاف
المجلد السادس: سؤالات و صفحات
المجلد السابع: جماعة التبليغ – الولاء و البراء
المجلد الثامن: تابع الولاء و البراء – كتاب أصول البدع
المجلد التاسع: كتاب الجهاد – التعامل مع المسلم المتلبس بمحرمات
المجلد العاشر: القضية الأفغانية – الجزائرية – الفلسطينية – البوسنة
المجلد الحادي عشر: حرب الخليج الثانية – أحوال المسلمين حول العالم
المجلد الثاني عشر: الفرق الإسلامية و الاتجاهات المنحرفة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/jaami-turath-al-allamah-al-albani-fil-manhaj-12-volumes.html
1079;"الخطب المنبرية في المناسبات العصرية للشيخ صالح الفوزان - أكثر من 300 خطبة
طبعة مجلدين في مجلد واحد (أكثر من 1000 صفحة)
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/khutbas-collection-of-sheikh-al-fawzan.html
1080;"كتب ورسائل عبد المحسن بن حمد العباد البدر في 8 مجلدات
المجلد الأول: القرآن الكريم
المجلد الثاني: الحديث
المجلد الثالث: الحديث
المجلد الرابع: العقيدة
المجلد الخامس: الفقه
المجلد السادس: الأخلاق و الفضائل و النصائح و الآداب و التراجم
المجلد السابع: الردود
المجلد الثامن: الفوائد المنتقاة من فتح البارئ و كتب أخرى
طبعة عالية الجودة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/kutub-wa-rasail-abd-al-muhsin-al-abbad-al-badr-8-vol.html
1081;"لقاءات الباب المفتوح هي مجموعة فتاوى في موضوعات شتى و متنوعة أفتى بها الشيخ العثيمين في لقاءات كان يعقدها بمنزله كل خميس, بدأت في أواخر شوال 1412 وانتهت في شهر صفر عام 1421 فعدد اللقاءات 236 لقاء و هو نتيجة ما يقرب من فتاوى عشر سنوات من عمر الشيخ رحمه الله رحمة واسعة
طبعة سعودية رائعة معتمدة في 10 مجلدات و عند نهاية كل مجلد فهارس
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/liqa-at-al-bab-al-maftuh-al-uthaymin-10-volumes.html
