;description;lien
872;"Voici un carnet de suivi pour la mémorisation et la révision du Coran. C'est un carnet pour le professeur et son élève, où seront inscrits les jours de leçon, d'apprentissage et de révision, les parties du Coran lues, le tout avec un système de notation et de signature par le parent ou le tuteur de l’élève.
Tout est entièrement personnalisable au nom de l’élève et à son avancement dans le Coran. En introduction on trouve une explication sur le système de notation et de points qui peuvent être donnés aux élèves.
Format moyen (12x17cm), imprimée en bleu et noir à l'attention des garçons.
Prix de groupe : le prix est réduit de 25% des l'achat de 10 exemplaires.
";https://www.sifatusafwa.com/fr/mémorisation-du-coran/le-carnet-d-apprentissage-du-hafidh-garçon.html
873;"Une méthode très connue et un best-seller répandu, voici désormais la version selon Warch 'an Nafi' de cet excellent ouvrage.
Le concept du livre « Mushaf al-Hifdh al-Muyassar » consiste à utiliser les liens pour faciliter la mémorisation des versets. Ces liens aident également le lecteur ou le mémorisateur du Coran à contempler davantage les versets coraniques.
L’auteur de cette technique a ainsi divisé chacune des pages du Coran en deux parties ou sections ; la première section se trouvant en haut de page avec un arrière-plan jaune et la deuxième section se trouvant en bas de page avec un arrière-plan bleu. Le lecteur peut ainsi se pencher sur chaque partie séparément.
Le livre comporte :
-    1690 pauses de réflexion.
-    Les significations des mots.
-    Les mots enclins à une mauvaise interprétation.
-    Les versets similaires.
";https://www.sifatusafwa.com/fr/mémorisation-du-coran/moushaf-al-hifdh-al-mouyassar-warch.html
874;"Excellent ouvrage sur le sujet des Moutachabihat, les versets ou parties de verset qui sont similaires ou qui se ressemblent. Ce livre est très complet et bien structuré, il a été conçu par un professeur de Coran spécialisé dans l'apprentissage et ayant beaucoup d’expérience. L'ouvrage est préfacé par 3 spécialistes reconnus en Égypte dans les sciences du Coran et des lectures.
Voici la structure de l'ouvrage:
1- Chapitre 1 : Mutashaabihaat de la sourate Al-Baqarah uniquement, puis Mutashaabihaat de chaque sourate (de la sourate Al-Imran à la sourate An-Nas)2- Chapitre 2 : Collecte des Mutashaabihaat de chaque sourate séparément, de la sourate Al-Imran à la sourate Al-Kahf.3- Chapitre 3 : (Preuves tirées des paroles du Coran) dans lequel il parle des Mutashaabihaat linguistiques, telles que la différence entre la mort et le meurtre, le tourment et la douleur, le corps et la chair, le Prophète et le Messager, la louange et les remerciements, le respect et la soumission, la misère et le manque, la voie et le chemin, ... et ainsi de suite.4- Chapitre 4 : (Réflexions sur le discours coranique) telles que la référence à deux par un, la référence à un par la forme plurielle, le discours d'affection, d'honneur, de majesté, de louange, de diffamation, de genre, de colère, de substance, d'insulte, de sarcasme, d'aliénation, d'incitation, d'incompétence ... etc.5- Chapitre 5 : Informations coraniques diverses6- Chapitre 6 : Ce chapitre est divisé en plusieurs études
";https://www.sifatusafwa.com/fr/mémorisation-du-coran/taysir-moutachabihat-al-quran-wa-ulumih-ali-fahmi-an-nouzhi.html
875;"Cette oeuvre d'Ibn Hazm traite des Oussoul al-Fiqh de façon très détaillée et approfondie, très riche de preuves du Coran et de la Sounna et martelant l'importance de s'y cramponner en toute chose.
Le livre couvre tous les chapitres des Oussoul tels que les preuves, les jugements, l'utilisation des textes, les ordres, les interdits, le général et le spécifique, l'abrogeant et l'abrogé, l'analogie, le consensus et bien d'autres sujets.
Excellente édition de 8 volumes réunis en 4 tomes, vérifiée, authentifiée et annotée.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/al-ihkam-fi-oussoul-al-ahkam-ibn-hazm-al-andalousi.html
876;"Explication du poème dans Oussoul al-Fiqh du Shaykh Hafidh al-Hakimi, Wassilat al-Houssoul ila Mouhimmat al-Oussoul, par Cheikh Zayd al-Madkhali.Gros ouvrage de 700 pages, dans une très belle édition saoudienne.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/al-jouhd-ul-mabdhoul-fi-tanwir-al-ouqoul-hafidh-hakami-zayd-al-madkhali.html
877;"Voici un grand classique dans le domaine des Oussoul al-Fiqh, al-Luma' de l'Imam, le spécialiste, Abou Ishaq al-Chirazi (476H).
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/al-louma-fi-oussoul-al-fiqh-ach-chirazi.html#/28-edition-couverture_souple
878;"Un livre très important dans la science des fondements du Fiqh islamique, et c'est une référence à laquelle se réfère toute personne voulant écrire ou parler dans la science des fondements du Fiqh.
L’auteur y a abordé les sujets suivants tout en développant en détail chacun d’entre eux: des introductions aux fondements du Fiqh, les langues, les commandements et les interdictions, les actions, l'abrogeant, l'abrogé, le consensus, les propos, l’analogie, l’équivalence, le Tarjih, l’Ijtihad (l’effort d’interprétation), le Mufti et le Mustafti (celui qui demande une Fatwa et celui qui émet la fatwa).
« Al-Mahsul » a reçu une grande attention de la part des gens de science, certains l’ayant commenté, et d’autres l’ayant résumé ou ayant laissé des annotations, et c’est le cas de cette édition qui contient des annotations importantes.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/al-muntakhab-mina-al-mahsul-fi-usul-al-fiqh-fakhr-al-din-razi.html
879;""" Ce livre est une explication intermédiaire entre brièveté et longueur redondante sur la Mandhumah (poème) des règles de Fiqh de Cheikh Othman ibn Sanad Al-Basri -qu’ALLAH lui fasse miséricorde-, une Mandhumah qui est encore un manuscrit que personne n’a édité ni imprimé, et que personne n’a encore expliqué ou fait des annotations.
Ce poème se caractérise par la fluidité de ses mots, la facilité de ses expressions et sa bonne composition, ce qui en facilite sa mémorisation pour les étudiants en science.
J’ai expliqué dans ce Charh : les caractéristiques des règles du Fiqh, leurs origines et le fait de les prendre comme preuves pour des sujets de Fiqh. J’ai expliqué la différence entre les règles de Fiqh et les fondements du Fiqh, la différence entre une règle de Fiqh et une théorie de Fiqh, ainsi que la différence qu’il y a entre une règle de Fiqh et une théorie de Fiqh et celle qu’il y a entre une règle de Fiqh et une norme de Fiqh. J’ai également expliqué qui est la première personne à avoir écrit sur le sujet des règles de Fiqh, ainsi que les ouvrages rédigés dans cette science.
Dans cette explication, je me suis efforcé à ce que les applications des règles soient proches de la réalité et qu'elles traitent de nombreux problèmes dont les gens ont besoin dans leur réalité contemporaine. "" L'auteur.
Pour chaque vers du poème, l’auteur cite les Hadith qui font autorité sur le sujet, puis il développe les règles juridiques en question, donne des exemples et cite les implications de la règle.
Belle édition, couverture souple, 100% Harakat sur les Hadiths et Harakat en partie sur le reste du texte.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/al-uqud-al-fiddiyah-sharh-mandhumah-al-qawa-id-al-fiqhiyyah-harakat.html
880;"Cet ouvrage regroupe 2 œuvres dans les Oussoul Fiqh.
La première est du Hafidh al-’Iraqi, connu pour sa Alfiat fi al-Hadith, il a aussi rédigé un poème de 1000 vers dans la science des Oussouls, intitulé An-Najm al-Wahhaj fi Nadhm al-Minhaj.
Ce poème est une adaptation du second ouvrage de ce livre, Minhaj al-Ousoul ila ‘Ilm al-Ousoul du Qadi al-Baydhawi.
Ces deux œuvres sont vérifiées et annotées par Abu Hammam al-Baydawi, la première est vérifiée à partir de 3 manuscrits, et la seconde est vérifiée à partir de 10 manuscrits.
100% Harakat.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/alfiat-al-iraqi-fi-usul-al-fiqh-matn-minhaj-al-wusul-li-l-baydawi.html
881;"Explication du Cheikh Abdelkarim al-Khoudayr du célèbre texte dans la science des Oussoul al-Fiqh, le Matn Al-Waraqat de l'Imam al-Jouwayni.
Magnifique édition saoudienne.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/charh-al-waraqat-usul-al-fiqh-abdelkarim-al-khoudayr.html
882;"Explication par le Cheikh al-Outhaymine d'un Charh du célèbre matn de Oussoul Fiqh, al-Waraqat. L'explication du Shaykh se termine au chapitre ""An-Naskh: Bi I'tibar an-Nasikh"".
Superbe édition officielle saoudienne, avec la majorité des harakats.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/charh-at-ta-birat-al-wadihat-an-charh-al-waraqat-cheikh-al-uthaymin.html
883;"Thèse de doctorat sur les objectifs de la Chariah dans les paroles et les écrits du Cheikh Abderrahman as-Sa'di.La méthodologie de recherche est la suivante : Aperçu de la vie de Cheikh as-Sa'di et aperçu de ce que l'on entend par Maqasid Shariah ; Les domaines relatifs aux Maqasid chez le Cheikh as-Sa'di; Les Objectifs de la Shariah et leurs preuves ; Des exemples pratiques dans les paroles du Cheikh as-Sa'di...
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/les-maqasid-shariah-pour-al-allamah-abderrahman-as-sa-di.html
884;"Lam’ al-Lawami’ fi Tawdih Jam’ al-Jawami’ de Ibn Raslan ar-Ramli explication de Jam’ al-Jawami’ de Taj ad-Din as-Soubki dans Oussoul al-Fiqh selon le Madhab Chafi’i. Cette explication se distingue des autres explications imprimées par de nombreux avantages, parmi les plus importants :
1- Une explication de taille moyenne, ni trop longue de sorte que les gens soient incapables de s’en servir, et ni trop courte afin qu'elle ait besoin elle-même d’une explication qui clarifie ses termes et ses significations.
2- La simplicité des termes utilisés, la connexion des sujets abordés et la clarté de sa méthodologie.
3- L'ingéniosité d'Ibn Raslan dans son explication des propos d’Ibn as-Soubki, en les simplifiant par des mots faciles pour que tout le monde puisse les comprendre.
4- L’explication des preuves utilisées ainsi que l’explication des causes et des raisons.
5- Il donne des exemples en appliquant les fondements de Fiqh sur des questions de jurisprudence.
6- Il détaille et explique les sujets de fondements du Fiqh sur lesquels il y a divergence en expliquant la raison de cette divergence ainsi que la sorte de divergence.
7-  Il attire l’attention sur certains sujets que Ibn as-Soubki et d'autres commentateurs ont omis de mentionner.
8- Il mentionne des paroles d’Imams dans le domaine, et mentionne les sources de ces paroles.
9-  L’explication des différences entre les différents avis, les différents sujets et les différentes terminologies.
10- Il compare les propos d’Ibn as-Soubki dans « Jam’ al-Jawami’ » et ses propos dans ses autres livres.
Excellente édition vérifiée à partir de 2 manuscrits et annotée.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/luma-al-lawami-fi-tawdih-jam-al-jawami-ibn-raslan-ar-ramli-.html
885;"Risala 100% harakat écrite par le Cheikh Faycal ibn AbdelAziz Aal Moubarak, un grand savant saoudien mort en 1376, connu pour ses ouvrages pédagogiques, sa piété et son bon comportement, il eu comme professeur Muhammad ibn Ibrahim Aal Cheikh, Sa'd ibn Hamd ibn 'Atiq, Muhammad ibn AbdelAziz ibn Mani'...
Cette épitre développe le sujet le l'Ijtihad, de l'opinion, du Qiyas et du Taqlid, en citant de grands Imams.
Cette édition est authentifiée et annotée. Le livre est préfacé par Chou'ayb al-Arnaout qui a aussi effectué quelques annotations supplémentaires.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/maqam-ar-rachad-bayna-at-taqlid-wal-ijtihad-faysal-ibn-al-mubarak.html
886;"Le livre “Miftah al-Wusul ila Bina’ al-Forou’e ala al-Usul” de l’imam Abi Abd Allah ibn Ahmed al-Hassani at-Tlemceni (771H) est toujours considéré comme l’un des livres du Fiqh les plus réputés parmi les érudits de l’Afrique du Nord. Sa réputation est due aux nombreux bénéfices qu’il peut offrir aux chercheurs. L’approche du présent livre consiste à :
- Traiter les questions liées au Fiqh sur une base de Oussoul.- Étudier minutieusement les jugements et les preuves les justifiant.- Appliquer le concept de la déduction des prescriptions selon les fondements pour une meilleure compréhension de ces règles.
Excellente édition avec le Tahqiq sérieux de Cheikh Ferkous, 100% Harakat.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/miftah-al-woussoul-ila-bina-al-fourou-ala-al-oussoul-at-talmisani.html
887;"Exceptionnel, l'explication du grand savant Hanbali Ibn Badran al-Hanbali de l’œuvre de Ibn Qoudamah al-Maqdissi dans les Usul al-Fiqh, Rawdatu Nadhir wa Jannatu al-Manadhir.Édition en 2 volumes.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/nuzhat-ul-khatir-al-atir-charh-rawdat-in-nadhar-ibn-badran.html
888;"Le livre « Usul al-Fiqh ‘ala Manhaj Ahl Sunnah » (Les fondements du Fiqh selon la méthodologie d’Ahl Sunnah) est l'un des livres les plus importants sur le sujet, dont le titre apparent indique ce qui est caché entre ses pages et ses lignes.
Ce livre vise à connaître l’opinion d’Ahl Sunnah wal-Jama’ah dans certaines règles du Fiqh (Qawa’id Fiqhiyya) et de connaître le point de vue des savants sur ces questions.
Le titre de ce livre indique donc son contenu et les angles qu'il traite : les fondements du Fiqh conformément à l’avis d’Ahl Sunnah.
« Usul al-Fiqh ‘ala Manhaj Ahl Sunnah wal-Jama’ah » est un livre écrit par le Cheikh Walid ibn Rachid as-Sa’idan, lu, révisé et présenté par le professeur Dr. Muhammad az-Zuhayli, livre rédigé d'une manière critique et analytique qui dévoile ses atouts ; c'est l'un des livres publiés par Dar al-Qalam à Damas les plus importants.
Ce livre d'Usul al-Fiqh se compose de quatre volumes, et a été rédigé selon la méthode des questions-réponses, et c'est la méthode que de nombreuses personnes préfèrent.
As-Sa’idan a présenté de nombreux sujets de Fiqh sous forme de questions-réponses afin que la compréhension et l'assimilation de ces sujets soient plus faciles et plus rapides, et que le livre soit bien accueilli et accepté par les lecteurs.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/oussoul-al-fiqh-ala-minhaj-ahl-as-sounnah-walid-al-sa-idan.html
889;"Recherche sur l’école perdue de l'Imam al-Awza'i (88-157H), qui figure parmi les plus éminents savants et Faqih de son temps, et qui s’établit au Cham pour enseigner. Bien qu'en raison de son rang de Mujtahid Mutlaq il enseigna sa propre école, Allah dans sa sagesse n'a pas voulu qu'elle perdure ni ne soit transmise comme ce fut le cas avec les 4 écoles que l'on connait.
Cette recherche vient donc nous renseigner sur la méthodologie de l'imam al-Awzaa'ee dans l'acceptation des preuves, dans la déduction à partir de celles-ci, dans l’établissement des règles relatives à l’établissement des jugements juridiques. Pour appuyer ses propos l'auteur cite en exemple des avis juridiques de l'Imam.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/oussoul-madhhab-al-imam-al-awza-i.html
890;"C'est l'un des livres les plus courts sur les fondements du Fiqh, écrit par Ibn al-Mabrid. La base de ce livre est la préface d’un de ses livres dont le titre est : « Mughni Dhawi al-Afham ‘an al-Kutub al-Kathira fil-Ahkam ‘ala Madhab al-Imam al-Mubajjal Ahmad ibn Hanbal » Il a donc extrait cette préface sur les fondements du Fiqh et en a fait un livre qu’il a appelé : « Qawa’id Ussul al-Fiqh allati Yu’lam minha Haluhu »
Le livre établit et explique sommairement les 4 grands fondements du Fiqh : Le Livre et la Sounna, le Consensus (Ijma'), l'Analogie (Qiyas) et l'Effort d’interprétation (Ijthad).
Superbe édition, vérifiée à partir de 4 manuscrits.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/qawaid-usul-al-fiqh-majma-ul-ousoul-ibn-al-mabrid-fiqh-hanbali.html
891;"Ce livre est très important dans la science des Oussoul, en effet cet ouvrage est la base de nombreux ouvrages qui furent écrits après lui. C’est un résumé se basant sur 4 sources principales : Al-Oumdah du Qadhi Abdeljabbar, Al-Mou’tamad d’Abi Husayn al-Basri, Al-Bourhan de l’Imam al-Haramayn al-Jouwayni et Al-Moustasfa d’Al-Ghazali.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/tanqih-al-fusul-fi-ilm-al-usul-al-qurafi-harakat.html#/33-edition-édition_1
892;"Explication du Cheikh Souleyman ar-Rouhayli de la Risalah dans Oussoul al-Fiqh : Al-Oussoul min 'Ilm al-Oussoul de Cheikh Al-Outhaymin.
Très belle édition avec les Harakats en partie.
";https://www.sifatusafwa.com/fr/oussoul-al-fiqh/taysir-al-wusul-ila-fahm-al-usul-min-ilm-al-usul-s-rouhayli.html
893;"Un stylo magnifique et élégant avec les mots arabes gravés ""Sifatu Safwa"".  Ce stylo à bille à encre bleue est très bien fini, très fluide à l'écriture, fin et raffiné, avec une ouverture par rotation et un clip chromé.
Dimension: Ø 0.70 x 13.30 cm
";https://www.sifatusafwa.com/fr/papeterie/beau-stylo-bille-gravé-fin-et-raffiné-sifatusafwa.html
894;"Carnet de notes écologique avec boucle à stylo et stylo à bille.
Bloc-notes à reliure spirale, 70 pages lignées et fermeture par bande élastique noire.
Dimension: 10.00 x 14.70 cm
";https://www.sifatusafwa.com/fr/papeterie/calepin-à-spirale-éco-responsable-avec-stylo-à-bille-sifatusafwa.html
895;"Carnet A5 de très bonne qualité, avec une couverture souple flexible noire en similicuir et une superbe calligraphie dorée. Il est également doté d'une fermeture à élastique, de 80 pages lignées, d'une boucle pour stylo et d'un marque-page.
Issue de notre gamme exclusive d'articles de papeterie avec la calligraphie arabe ""Al-'Ilm qabl al-Qawl wa al-'Amal / La Science avant la Parole et l'Action""
Dimension: 13.50 x 20.70 cm
";https://www.sifatusafwa.com/fr/papeterie/carnet-a5-deluxe-flexible-couverture-souple-noir-avec-calligraphie-dorée.html
896;"Carnet A5 de très bonne qualité, avec une couverture cartonnée rigide argentée, et une calligraphie gravée ton sur ton du plus bel effet. Il est également doté d'une fermeture à élastique, de 160 pages lignées, d'une boucle pour stylo et d'un marque-page.
Issue de notre gamme exclusive d'articles de papeterie avec la calligraphie arabe ""Rabbi Zidni 'Ilma / Oh mon Seigneur, augmente-moi en science !"". 
Dimension: 13.90 x 21.00 cm
";https://www.sifatusafwa.com/fr/papeterie/carnet-de-note-a5-argent-avec-calligraphie-gravée-rabbi-zidni-ilma.html
897;"Carnet A5 de très bonne qualité, avec une couverture souple noire en similicuir et une calligraphie dorée. Il est également doté d'une fermeture à élastique, de 160 pages lignées, d'une boucle pour stylo, d'un marque-page et d'une pochette pliable dans la couverture arrière.
Issue de notre gamme exclusive d'articles de papeterie avec la calligraphie arabe ""Rabbi Zidni 'Ilma / Oh mon Seigneur, augmente-moi en science !"". 
Dimension: 13.90 x 21.00 cm
";https://www.sifatusafwa.com/fr/papeterie/carnet-de-note-a5-noir-avec-calligraphie-dorée-rabbi-zidni-ilma.html
898;"Carnet A6 de très bonne qualité, avec une couverture souple noire en similicuir et une calligraphie dorée. Il est également doté d'une fermeture à élastique, de 160 pages lignées, d'une boucle pour stylo, d'un marque-page et d'une pochette pliable dans la couverture arrière.
Issue de notre gamme exclusive d'articles de papeterie avec la calligraphie arabe ""Rabbi Zidni 'Ilma / Oh mon Seigneur, augmente-moi en science !"". 
Dimension: 8.80 x 14.30 cm
";https://www.sifatusafwa.com/fr/papeterie/carnet-de-note-a6-noir-avec-calligraphie-dorée-rabbi-zidni-ilma.html
899;"Gobelet de voyage thermique en bambou 450ml avec calligraphie gravée.
Issue de notre gamme exclusive d'articles de papeterie avec la calligraphie arabe ""Al-'Ilm qabl al-Qawl wa al-'Amal / La Science avant la Parole et l'Action""
";https://www.sifatusafwa.com/fr/papeterie/gobelet-de-voyage-thermique-en-bambou-450ml-avec-calligraphie-gravée-sifatusafwa.html
900;"Set de stylo en métal et cuir, très élégant, comprenant:
- un stylo à bille à encre bleue
- un porte-mines.
Le set est présenté dans un étui en carton.
Calligraphie SifatuSafwa gravée sur les deux stylos.
";https://www.sifatusafwa.com/fr/papeterie/luxueux-set-de-stylo-en-metal-cuir-bille-et-portemine-sifatusafwa.html
901;"Beau marque-page avec une citation sur le thème de la recherche du savoir, de l'Imam Abd Allah ibn Moubarak.Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/marque-page-sifatusafwa-citation-salaf-ibn-moubarak.html
902;"Beau marque-page avec une citation sur le thème de la recherche du savoir, de l'Imam Ahmad ibn Hanbal.Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/marque-page-sifatusafwa-citation-salaf-imam-ahmad.html
903;"Beau marque-page avec une citation sur le thème de la recherche du savoir, de l'Imam Ach-Chafi'i.Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/marque-page-sifatusafwa-citation-salaf-imam-shafi-i.html
904;"Très beau marque-page avec un célèbre Hadith concernant la recherche de la science :
قال رسول الله :
مَن سلَكَ طريقًا يلتَمِسُ فيهِ علمًا ، سَهَّلَ اللَّهُ لَهُ طريقًا إلى الجنَّةِ
رواه أبو داود ( ٣٦٤١ ) - حسن لغيره
Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/marque-page-sifatusafwa-hadith-an-nabawi-man-salaka-tariqan.html
905;"Très beau marque-page avec un célèbre Hadith concernant la recherche de la science :
قال رسول الله:
طلبُ العِلمِ فريضةٌ على كلِّ مسلمٍ
رواه ابن ماجه (224) - صحيح لغيره
Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/marque-page-sifatusafwa-hadith-talab-al-ilm-faridatun-marron.html
906;"Très beau marque-page avec un célèbre Hadith concernant la recherche de la science :
قال رسول الله:
طلبُ العِلمِ فريضةٌ على كلِّ مسلمٍ
رواه ابن ماجه (224) - صحيح لغيره
Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/marque-page-sifatusafwa-hadith-talab-al-ilm-faridatun-vert.html
907;"Un beau stylo en bois, avec un mine fine, à l'encre noire.Stylo à bille ergonomique en bois avec un capuchon noir en plastique.
Dimension: Ø 0.70 x 15.10 cm
";https://www.sifatusafwa.com/fr/papeterie/nice-wooden-pen-sifatusafwa.html
908;"Lot des 3 marques-page avec une citation sur le thème de la recherche du savoir.Dimension: 5.20 x 21 cm
";https://www.sifatusafwa.com/fr/papeterie/pack-de-3-marques-page-sifatusafwa-citation-salaf.html
909;"Porte-mines noir avec calligraphie dorée ""SifatuSafwa"". Stylo de qualité de la marque BIC, made in France.Stylo ergonomique avec un Grip caoutchouc confortable et doux au toucher, pour une meilleure tenue.
Dimension: 15.00 cm
";https://www.sifatusafwa.com/fr/papeterie/porte-mines-noir-bic-matic-avec-calligraphie-dorée-sifatusafwa.html
910;"Set de stylo en bambou, comprenant
- un stylo à bille à encre bleue
- un porte-mines.
Le set est présenté dans un étui en carton.
Calligraphie SifatuSafwa gravée sur les deux stylos.
";https://www.sifatusafwa.com/fr/papeterie/set-de-stylo-en-bambou-bille-et-portemine-sifatusafwa.html
911;"Un stylo magnifique et élégant avec les mots arabes gravés ""Sifatu Safwa"".  Ce stylo à bille à encre bleu foncé est très bien fini, très fluide à l'écriture, avec une pointe de 1mm.
Vendu dans un coffret, il peut constituer un beau cadeau pour un proche... ou pour soi-même !
Dimension: Ø 1.00 x 13.70 cm
";https://www.sifatusafwa.com/fr/papeterie/stylo-bille-métal-et-liège-dans-son-coffret-calligraphie-sifatusafwa-gravée.html
912;"Un très beau stylo bille noir en métal, à l'encre bleue qui ""glisse"" bien.Stylo à bille ergonomique en métal avec une surface finie gommée, agréable au toucher.
Dimension: Ø 0.80 x 13.50 cm
";https://www.sifatusafwa.com/fr/papeterie/stylo-bille-noir-en-métal-sifatusafwa.html
913;"Un stylo magnifique et élégant avec les mots arabes gravés ""Sifatu Safwa"".  Ce stylo à bille à encre bleu est très bien fini, très fluide à l'écriture. La cartouche d'encre ""QuinkFlow ballpoint"" peut être remplacée dans n'importe quelle papeterie proposant la marque Parker.
Vendu dans un coffret, il peut constituer un beau cadeau pour un proche... ou pour soi-même !
Dimension: Ø 0.85 x 12.90 cm
";https://www.sifatusafwa.com/fr/papeterie/stylo-bille-parker-gravé-dans-son-coffret-noirargent-calligraphie-sifatusafwa.html
914;"Très beau stylo à bille fait de bois et de métal, à encre bleue, s'ouvrant par rotation du capuchon.
Avec la gravure de la calligraphie arabe de SifatuSafwa.
Vendu dans un étui de carton, de quoi faire plaisir à un proche ou à soi-même.
Dimension: Ø 0.90 x 15.40 cm
";https://www.sifatusafwa.com/fr/papeterie/élégant-stylo-en-bois-avec-la-calligraphie-arabe-de-sifatusafwa.html
915;"شرح الدكتور عبد العزيز بن علي الحربي على ألفية ابن مالك في النحو والصرف و سماه: الشرح الميسر على ألفية ابن مالك
";https://www.sifatusafwa.com/fr/pour-les-débutants-en-arabe/al-charh-al-muyassar-ala-alfiat-ibn-malik-fi-nahw-wa-sarf-dr-al-harbi.html
916;"Excellent livre pour débutant en langue Arabe. Cet ouvrage concis explique, exemple à l'appui, à l'aide d'une méthodologie directe type manuel scolaire (définition, catégories, exemples), les grands principes et règles de la grammaire (an-Nahou) de la conjugaison/morphologie (Sarf) et de l'orthographe (Imla).
Il est extrêmement rare de voir un livre regroupant ses 3 sciences et qui soit destiné aux débutants.
Les mots employés sont simples, la mise en page est claire, en bref nous le recommandons vivement aux débutants ainsi qu'aux enseignants des premiers niveaux.
";https://www.sifatusafwa.com/fr/pour-les-débutants-en-arabe/al-minhaj-al-moukhtasar-fi-nahou-wa-sarf-wa-imlae.html
917;"Ayssar Ach-Chourouh ala Matn al-Ajroumiyyah (la plus simple des explications du texte al-Ajroumiya), a été volontairement écrit dans un style simple et résumé convenant parfaitement au débutant.
L'auteur est un docteur professeur en lectures et Tafsir de l’université Umm al-Qurra de la Mecque.
";https://www.sifatusafwa.com/fr/pour-les-débutants-en-arabe/aysar-ach-chourouh-ala-matn-al-ajroumiyyah-dr-abdelaziz-al-harbi.html
918;"Le programme présenté ici est un réel programme utilisé dans les écoles égyptiennes, avec une méthode simple et efficace pour chaque lettre avec des exemples et des exercices simples et pratiques. En effet, il existe beaucoup de manuels pour apprendre l’Alphabet Arabe aux enfants ou aux débutants, mais ils sont rarement bien faits ou adaptés. 
Composé de deux livrets en format A4, le premier en couleur est le manuel d’apprentissage lettres par lettres, le second en noir et blanc n’est composé que d'exercices de révision visant à vérifier les acquis.
";https://www.sifatusafwa.com/fr/programmes-et-manuels-scolaires/manuel-d-apprentissage-de-l-alphabet-arabe-1er-niveau.html
919;"Le programme présenté ici est un réel programme utilisé dans les écoles égyptiennes, avec une méthode simple et efficace pour chaque lettre avec des exemples et des exercices simples et pratiques. Il s’agit du niveau supérieur qui vise à confirmer les lettres déjà apprises et surtout à ajouter les différentes façons d'écrire les lettres dans un mot (au début, au milieu ou à la fin).Composé de deux livrets en format A4, le premier en couleur est le manuel d’apprentissage lettres par lettres, le second en noir et blanc n’est composé que d'exercices de révision visant à vérifier les acquis.
";https://www.sifatusafwa.com/fr/programmes-et-manuels-scolaires/manuel-d-apprentissage-de-l-alphabet-arabe-2nd-niveau.html
920;"Pack économique couvrant tout le programme scolaire du collège.
Nous sommes heureux de pouvoir vous proposer un véritable programme scolaire d'apprentissage de la langue arabe, qui plus est un programme issu d'un des grands pays dont l'Arabe est la langue officielle et où l'Arabe littéraire tient une grande place : l'Égypte.
Nous avons choisi ce programme, car il est complet, très coloré, bien structuré et moderne. Comme le reste de la série, chacun des livres est reliée à une application et certains liens QR Code pour aller plus loin sur certains cours, comme des vidéos de mises en situation ou d'explication et d'autre support disponible sur l'application. Ce qui rend ce programme encore plus intéressant pour les enfants IEF faisant l'école à la maison.
Ainsi notre pack pour les 3 niveaux couvre tout le programme scolaire du collège.
";https://www.sifatusafwa.com/fr/programmes-et-manuels-scolaires/pack-programme-d-arabe-collège-niveau-1-à-3-5ème-3ème-al-adwae.html
